Rk,Player,Team,Pos,G,GS,MPâ¼,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
102.0,Amier Ali,Arizona State,F,32.0,4.0,613.0,54.0,145.0,0.372,30.0,92.0,0.326,24.0,53.0,0.453,0.476,38.0,53.0,0.717,13.0,85.0,98.0,24.0,15.0,1.0,20.0,39.0,176.0,
103.0,Dawson Baker,Brigham Young,G,36.0,0.0,601.0,96.0,212.0,0.453,41.0,108.0,0.38,55.0,104.0,0.529,0.55,36.0,46.0,0.783,12.0,60.0,72.0,49.0,16.0,0.0,33.0,50.0,269.0,
104.0,Ja'Vier Francis,Houston,F,38.0,7.0,595.0,73.0,120.0,0.608,0.0,1.0,0.0,73.0,119.0,0.613,0.608,49.0,68.0,0.721,74.0,92.0,166.0,6.0,16.0,37.0,34.0,83.0,195.0,
105.0,Hunter Erickson,Utah,G,33.0,2.0,588.0,38.0,95.0,0.4,25.0,72.0,0.347,13.0,23.0,0.565,0.532,23.0,28.0,0.821,11.0,41.0,52.0,51.0,18.0,9.0,26.0,41.0,124.0,
106.0,Miro Little,Utah,G,33.0,12.0,585.0,56.0,166.0,0.337,26.0,84.0,0.31,30.0,82.0,0.366,0.416,37.0,49.0,0.755,19.0,86.0,105.0,96.0,30.0,5.0,48.0,53.0,175.0,
107.0,Josh Reed,Cincinnati,G,33.0,9.0,581.0,55.0,134.0,0.41,20.0,64.0,0.313,35.0,70.0,0.5,0.485,29.0,34.0,0.853,27.0,56.0,83.0,25.0,23.0,7.0,11.0,50.0,159.0,
108.0,Robert Jennings,Oklahoma State,F,35.0,35.0,578.0,55.0,116.0,0.474,6.0,23.0,0.261,49.0,93.0,0.527,0.5,72.0,92.0,0.783,37.0,82.0,119.0,11.0,13.0,11.0,42.0,78.0,188.0,
109.0,Sebastian Rancik,Colorado,F,33.0,11.0,577.0,65.0,153.0,0.425,16.0,62.0,0.258,49.0,91.0,0.538,0.477,49.0,71.0,0.69,23.0,70.0,93.0,21.0,13.0,7.0,27.0,45.0,195.0,
110.0,Keanu Dawes,Utah,F,31.0,2.0,576.0,89.0,145.0,0.614,12.0,35.0,0.343,77.0,110.0,0.7,0.655,68.0,90.0,0.756,61.0,138.0,199.0,30.0,18.0,14.0,31.0,56.0,258.0,
111.0,Josh Ojianwuna,Baylor,F,23.0,23.0,569.0,65.0,84.0,0.774,0.0,1.0,0.0,65.0,83.0,0.783,0.774,40.0,62.0,0.645,61.0,87.0,148.0,13.0,21.0,18.0,19.0,59.0,170.0,
112.0,Shawn Phillips Jr.,Arizona State,F,31.0,12.0,558.0,67.0,117.0,0.573,0.0,0.0,,67.0,117.0,0.573,0.573,33.0,55.0,0.6,47.0,114.0,161.0,18.0,6.0,34.0,42.0,92.0,167.0,
113.0,Flory Bidunga,Kansas,F,34.0,6.0,554.0,88.0,126.0,0.698,0.0,0.0,,88.0,126.0,0.698,0.698,24.0,45.0,0.533,61.0,121.0,182.0,11.0,19.0,54.0,26.0,76.0,200.0,
114.0,Joseph Yesufu,West Virginia,G,29.0,0.0,554.0,64.0,167.0,0.383,31.0,98.0,0.316,33.0,69.0,0.478,0.476,28.0,37.0,0.757,9.0,48.0,57.0,12.0,17.0,2.0,14.0,44.0,187.0,
115.0,Kanon Catchings,Brigham Young,F,31.0,15.0,538.0,76.0,185.0,0.411,43.0,123.0,0.35,33.0,62.0,0.532,0.527,27.0,46.0,0.587,19.0,48.0,67.0,21.0,18.0,13.0,24.0,37.0,222.0,
116.0,AJ Storr,Kansas,G,34.0,4.0,534.0,76.0,198.0,0.384,23.0,79.0,0.291,53.0,119.0,0.445,0.442,32.0,47.0,0.681,13.0,44.0,57.0,24.0,10.0,5.0,30.0,54.0,207.0,
117.0,Assane Diop,Colorado,F,35.0,17.0,528.0,37.0,95.0,0.389,5.0,25.0,0.2,32.0,70.0,0.457,0.416,53.0,67.0,0.791,35.0,96.0,131.0,29.0,12.0,3.0,39.0,52.0,132.0,
